FIPS_STATE,FIPS_PLACE,FIPS_STATE_PLACE,CITY_NAME,ST_NAME,NYU_500_LARGEST,YEAR,POP_TOTAL,PER_AGE_15TO44,PER_AGE_18PLUS,PER_AGE_65PLUS,POP_MALE,POP_FEMALE,POP_WHITE,POP_BLACK,POP_ASIAN,POP_AIAN,POP_NHOPI,POP_NONHISPANIC,POP_HISPANIC
26,49000,2649000,Livonia city, Michigan,1,2005,103497,39.38,75.83,14.12,51694,51803,95941,1738,3103,212,0,-998,-998
26,65440,2665440,Pontiac city, Michigan,0,2005,59472,47.14,71.13,8.34,29592,29880,19126,31872,2401,282,0,-998,-998
26,69035,2669035,Rochester Hills city, Michigan,1,2005,70126,37.16,72.99,10.76,34619,35507,59743,1713,6678,199,0,-998,-998
26,76460,2676460,Sterling Heights city, Michigan,1,2005,123368,42.13,78.10,11.54,61812,61556,108815,4349,7198,648,0,-998,-998
26,80700,2680700,Troy city, Michigan,1,2005,83958,39.92,73.81,8.94,41414,42544,65242,4998,11092,455,0,-998,-998
26,84000,2684000,Warren city, Michigan,1,2005,134901,43.41,76.82,14.86,67923,66978,114066,9800,6907,305,0,-998,-998
26,84220,2684220,Waterford CDP, Michigan,0,2005,72444,39.84,78.12,10.52,36870,35574,66179,1671,952,0,0,-998,-998
26,86000,2686000,Westland city, Michigan,1,2005,80284,43.79,74.85,11.66,36551,43733,62405,11547,2958,324,161,-998,-998
26,88940,2688940,Wyoming city, Michigan,1,2005,68960,47.78,71.72,7.04,34771,34189,54113,3762,1996,210,0,-998,-998
27,06616,2706616,Bloomington city, Minnesota,1,2005,80055,36.19,78.16,16.93,38597,41458,67015,3895,3478,637,0,-998,-998
27,07966,2707966,Brooklyn Park city, Minnesota,1,2005,66408,43.66,74.12,6.01,32421,33987,41978,13330,7088,1274,0,-998,-998
27,17000,2717000,Duluth city, Minnesota,1,2005,76918,43.87,80.73,14.96,38469,38449,70811,1716,940,2072,0,-998,-998
27,43000,2743000,Minneapolis city, Minnesota,1,2005,350260,52.50,78.04,7.62,176987,173273,228305,58260,20306,4510,196,313243,37017
27,51730,2751730,Plymouth city, Minnesota,1,2005,68978,41.65,72.18,9.50,32971,36007,59347,3556,4172,302,259,-998,-998
27,54880,2754880,Rochester city, Minnesota,1,2005,88338,44.70,77.06,12.03,42126,46212,77065,3984,5672,79,198,-998,-998
27,58000,2758000,St. Paul city, Minnesota,1,2005,261559,45.44,72.37,8.29,129908,131651,172922,35836,35324,1897,87,239157,22402
28,29700,2829700,Gulfport city, Mississippi,1,2005,66388,39.13,72.48,11.91,31356,35032,34798,25830,2294,454,0,-998,-998
28,36000,2836000,Jackson city, Mississippi,1,2005,163928,43.95,71.30,9.98,74314,89614,34003,126908,428,220,149,-998,-998
29,15670,2915670,Columbia city, Missouri,1,2005,82103,55.60,80.64,8.68,40717,41386,68397,7376,2959,280,81,-998,-998
51,57000,5157000,Norfolk city, Virginia,1,2005,206172,43.11,71.27,10.89,99659,106513,96938,92354,5762,772,183,198480,7692
51,64000,5164000,Portsmouth city, Virginia,1,2005,95183,39.23,72.59,13.32,44455,50728,42246,49424,960,744,64,-998,-998
51,67000,5167000,Richmond city, Virginia,1,2005,180757,41.86,75.73,14.07,82904,97853,72733,99826,2340,423,0,-998,-998
51,68000,5168000,Roanoke city, Virginia,1,2005,90074,37.82,75.75,16.19,41824,48250,61947,24584,1188,120,145,-998,-998
51,76432,5176432,Suffolk city, Virginia,1,2005,77922,44.60,73.64,9.86,37776,40146,42036,32683,1137,340,0,-998,-998
51,82000,5182000,Virginia Beach city, Virginia,1,2005,430856,44.73,72.85,9.28,211823,219033,302603,81841,22760,1236,807,410053,20803
53,05210,5305210,Bellevue city, Washington,1,2005,114748,43.23,78.91,11.10,58240,56508,78080,3110,28849,225,1324,-998,-998
53,05280,5305280,Bellingham city, Washington,1,2005,69057,53.02,84.78,11.38,34013,35044,60149,526,2280,802,492,-998,-998
53,22640,5322640,Everett city, Washington,1,2005,88850,48.70,76.55,7.82,45374,43476,70863,1964,5692,1398,212,-998,-998
53,23515,5323515,Federal Way city, Washington,1,2005,83164,42.71,73.45,9.50,39428,43736,61048,4051,10496,1230,1719,-998,-998
53,35415,5335415,Kent city, Washington,1,2005,84979,46.48,72.04,6.89,42029,42950,53575,7379,13330,1102,262,75686,9293
53,63000,5363000,Seattle city, Washington,1,2005,536946,49.59,83.59,10.90,270027,266919,369689,43914,77363,6336,1666,503239,33707
53,67000,5367000,Spokane city, Washington,1,2005,192777,44.51,77.01,13.27,94628,98149,171312,3861,4815,2899,367,186045,6732
53,67167,5367167,Spokane Valley city, Washington,1,2005,87731,42.14,71.80,10.40,41318,46413,81896,701,2101,610,0,-998,-998
53,70000,5370000,Tacoma city, Washington,1,2005,191934,46.04,74.23,10.57,92099,99835,125620,22920,19936,2498,2904,175696,16238
53,74060,5374060,Vancouver city, Washington,1,2005,155488,44.86,75.86,10.38,77861,77627,128837,3108,7258,2953,1433,142531,12957
53,80010,5380010,Yakima city, Washington,1,2005,79517,43.09,73.83,13.06,39637,39880,56266,1714,977,1503,57,-998,-998
55,02375,5502375,Appleton city, Wisconsin,1,2005,69489,45.03,76.03,10.13,33998,35491,61599,737,3623,216,91,-998,-998
55,31000,5531000,Green Bay city, Wisconsin,1,2005,94242,43.20,77.24,11.71,45824,48418,76902,1937,4577,2255,36,85670,8572
55,39225,5539225,Kenosha city, Wisconsin,1,2005,95440,44.62,72.17,10.34,46930,48510,79183,7156,1739,268,0,-998,-998
55,48000,5548000,Madison city, Wisconsin,1,2005,203704,53.01,81.02,8.79,99440,104264,167304,13096,12708,652,0,191707,11997
55,53000,5553000,Milwaukee city, Wisconsin,1,2005,556948,44.76,70.88,9.35,268031,288917,248855,223775,19854,4150,235,476003,80945
55,66000,5566000,Racine city, Wisconsin,1,2005,77277,43.68,71.96,10.09,36618,40659,53680,17442,414,86,0,-998,-998
55,84250,5584250,Waukesha city, Wisconsin,1,2005,62690,44.51,78.08,10.27,31114,31576,56821,943,2414,74,0,-998,-998
72,06593,7206593,Bayamón zona urbana, Puerto Rico,0,2005,197365,41.20,74.60,14.71,92041,105324,151383,12857,2092,129,0,4184,193181
72,14290,7214290,Carolina zona urbana, Puerto Rico,0,2005,167801,42.37,75.21,13.27,77794,90007,91806,17685,751,1343,0,3459,164342
72,32522,7232522,Guaynabo zona urbana, Puerto Rico,0,2005,78118,43.39,77.03,13.47,36516,41602,61656,5784,122,88,0,1271,76847
72,52431,7252431,Mayagüez zona urbana, Puerto Rico,0,2005,75177,41.07,78.16,16.92,33873,41304,58300,3159,0,0,0,370,74807
72,63820,7263820,Ponce zona urbana, Puerto Rico,0,2005,149044,41.45,72.63,13.17,69552,79492,123586,7257,209,0,0,2933,146111
72,76770,7276770,San Juan zona urbana, Puerto Rico,0,2005,404306,41.38,76.03,15.20,184499,219807,279179,61295,2514,997,0,8409,395897
34,19390,3419390,East Orange city, New Jersey,0,2005,61147,41.23,72.40,12.43,25663,35484,-998,-998,-998,-998,-998,-998,-998
13,01052,1301052,Albany city, Georgia,1,2005,74040,43.88,71.18,11.00,33266,40774,-998,-998,-998,-998,-998,-998,-998
26,74900,2674900,Southfield city, Michigan,1,2005,75053,41.51,78.68,15.23,34535,40518,-998,-998,-998,-998,-998,-998,-998
06,24477,0624477,Florence-Graham CDP, California,0,2005,66788,47.90,63.99,7.16,34505,32283,-998,-998,-998,-998,-998,-998,-998
27,56896,2756896,St. Cloud city, Minnesota,0,2005,59624,51.70,81.31,11.81,29869,29755,-998,-998,-998,-998,-998,-998,-998
37,28080,3728080,Greenville city, North Carolina,1,2005,55435,55.19,79.50,7.81,27344,28091,-998,-998,-998,-998,-998,-998,-998
17,14351,1714351,Cicero town, Illinois,1,2005,83539,49.36,65.76,5.29,44385,39154,-998,-998,-998,-998,-998,12662,70877
06,44574,0644574,Lynwood city, California,1,2005,69901,43.97,58.81,3.19,35013,34888,-998,-998,-998,-998,-998,9035,60866
36,15000,3615000,Cheektowaga CDP, New York,0,2005,80581,38.73,82.28,20.43,36517,44064,-998,-998,-998,-998,-998,-998,-998
41,05800,4105800,Bend city, Oregon,1,2005,66105,45.80,78.15,11.98,32981,33124,-998,-998,-998,-998,-998,-998,-998
26,72818,2672818,Shelby CDP, Michigan,0,2005,69837,42.27,73.75,10.12,32292,37545,-998,-998,-998,-998,-998,-998,-998
72,10334,7210334,Caguas zona urbana, Puerto Rico,0,2005,83404,40.37,74.51,15.05,37728,45676,-998,-998,-998,-998,-998,1597,81807
22,41155,2241155,Lake Charles city, Louisiana,1,2005,68294,42.12,74.56,13.22,33145,35149,-998,-998,-998,-998,-998,-998,-998
06,73080,0673080,South Gate city, California,1,2005,103547,44.92,65.38,6.63,44817,58730,-998,-998,-998,-998,-998,5320,98227
13,49000,1349000,Macon city, Georgia,1,2005,89790,40.02,70.80,13.60,38633,51157,-998,-998,-998,-998,-998,-998,-998
34,73110,3473110,Toms River CDP, New Jersey,0,2005,92326,42.27,76.56,14.34,45713,46613,-998,-998,-998,-998,-998,-998,-998
01,07000,0107000,Birmingham city, Alabama,1,2006,217131,43.23,76.17,12.48,102872,114259,48429,161911,2041,130,0,-998,-998
01,35896,0135896,Hoover city, Alabama,1,2006,71832,40.25,76.50,10.23,35419,36413,56964,10734,2928,255,0,-998,-998
01,37000,0137000,Huntsville city, Alabama,1,2006,166747,41.99,78.00,14.12,81028,85719,104445,53284,3487,604,0,-998,-998
01,50000,0150000,Mobile city, Alabama,1,2006,194822,40.45,73.60,13.45,92739,102083,93981,93414,3557,487,677,-998,-998
01,51000,0151000,Montgomery city, Alabama,1,2006,202443,42.76,73.30,11.46,95974,106469,86957,108858,3306,429,173,-998,-998
01,77256,0177256,Tuscaloosa city, Alabama,1,2006,76589,51.73,80.37,11.13,35914,40675,41528,32682,771,61,0,-998,-998
02,03000,0203000,Anchorage municipality, Alaska,1,2006,278700,45.84,73.26,6.30,141780,136920,195857,15400,16936,15011,2932,257826,20874
04,04720,0404720,Avondale city, Arizona,1,2006,59482,48.89,66.98,4.65,29064,30418,39904,3778,1703,316,0,-998,-998
04,12000,0412000,Chandler city, Arizona,1,2006,241064,47.99,69.64,5.98,120244,120820,195259,8618,15538,2616,498,185689,55375
04,27400,0427400,Gilbert town, Arizona,1,2006,171494,46.03,65.69,4.75,86684,84810,139966,4848,9140,1541,858,145428,26066
04,27820,0427820,Glendale city, Arizona,1,2006,236492,44.60,70.80,8.39,121222,115270,183534,8998,8637,4796,637,154025,82467
04,46000,0446000,Mesa city, Arizona,1,2006,493077,43.64,72.05,12.06,251421,241656,415463,12869,9885,7772,779,359431,133646
04,54050,0454050,Peoria city, Arizona,1,2006,150481,39.80,72.71,15.62,72603,77878,131111,3646,4453,628,110,-998,-998
04,55000,0455000,Phoenix city, Arizona,1,2006,1429637,46.04,70.92,7.84,732701,696936,1095197,80103,33073,25357,2952,841179,588458
04,65000,0465000,Scottsdale city, Arizona,1,2006,222275,38.15,82.78,16.59,105302,116973,202484,3558,7706,498,339,201569,20706
04,71510,0471510,Surprise city, Arizona,1,2006,103402,37.35,73.88,16.80,52214,51188,78926,4660,2224,623,0,81965,21437
04,73000,0473000,Tempe city, Arizona,1,2006,159765,58.74,82.49,7.43,84406,75359,128075,5600,11071,4867,195,123555,36210
04,77000,0477000,Tucson city, Arizona,1,2006,516084,46.70,75.68,11.34,256575,259509,325507,22699,14602,18638,1198,316705,199379
04,85540,0485540,Yuma city, Arizona,1,2006,96120,43.85,70.81,13.94,47756,48364,64951,3254,2112,950,0,-998,-998
05,23290,0523290,Fayetteville city, Arkansas,1,2006,63886,59.44,80.86,5.66,33300,30586,53002,4553,1777,527,0,-998,-998
05,24550,0524550,Fort Smith city, Arkansas,1,2006,82233,38.60,74.61,13.41,39814,42419,60150,7702,3567,751,0,-998,-998
05,41000,0541000,Little Rock city, Arkansas,1,2006,187535,41.49,74.20,11.44,90618,96917,98888,78516,4501,672,92,-998,-998
06,00562,0600562,Alameda city, California,1,2006,70208,38.76,79.26,15.66,32901,37307,42706,3920,15532,55,69,62805,7403
06,00884,0600884,Alhambra city, California,1,2006,81693,40.52,81.19,15.77,38604,43089,20793,1623,42303,45,132,55766,25927
06,02000,0602000,Anaheim city, California,1,2006,344141,46.22,70.74,9.40,174326,169815,221581,9484,52236,1224,1002,175238,168903
06,02252,0602252,Antioch city, California,1,2006,98330,43.39,72.40,7.99,48341,49989,49246,15687,8194,1459,215,69987,28343
06,02364,0602364,Apple Valley town, California,1,2006,75075,42.51,72.53,13.38,36796,38279,55553,8348,3064,439,0,-998,-998
06,02553,0602553,Arden-Arcade CDP, California,0,2006,90212,42.18,79.90,16.14,41559,48653,69151,6569,3755,876,160,76796,13416
06,03526,0603526,Bakersfield city, California,1,2006,306137,47.21,69.21,8.64,149735,156402,167368,23292,17760,2409,166,187464,118673
06,03666,0603666,Baldwin Park city, California,1,2006,79476,44.53,70.12,9.63,39515,39961,17486,1469,12721,1159,0,19095,60381
06,04982,0604982,Bellflower city, California,1,2006,82792,46.09,67.30,6.84,40225,42567,21942,9246,6848,870,499,33438,49354
06,06000,0606000,Berkeley city, California,1,2006,106230,56.40,87.98,10.42,52256,53974,65124,10369,19753,263,152,92984,13246
06,08786,0608786,Buena Park city, California,1,2006,80238,43.16,73.36,9.71,40102,40136,31823,3369,24575,805,636,53036,27202
06,08954,0608954,Burbank city, California,1,2006,107648,43.63,77.92,12.15,52151,55497,75387,3094,8602,885,215,82995,24653
06,11194,0611194,Carlsbad city, California,1,2006,95421,40.49,72.94,12.48,46062,49359,78491,670,8050,148,100,82353,13068
06,11530,0611530,Carson city, California,1,2006,87876,40.38,75.01,13.22,42888,44988,19368,23301,22229,501,686,-998,-998
06,13014,0613014,Chico city, California,1,2006,71728,57.09,80.05,9.01,35989,35739,61176,1501,2103,526,172,-998,-998
06,13210,0613210,Chino city, California,1,2006,74361,54.29,78.01,6.94,40180,34181,37674,5628,8953,1631,127,41154,33207
06,13214,0613214,Chino Hills city, California,1,2006,77694,48.03,70.66,4.31,38615,39079,36397,4942,20220,337,159,54667,23027
06,13392,0613392,Chula Vista city, California,1,2006,211253,43.14,66.94,10.18,100884,110369,128465,9405,27222,649,1262,93799,117454
06,13588,0613588,Citrus Heights city, California,1,2006,84751,41.60,74.34,13.60,41591,43160,70251,5047,3145,645,676,-998,-998
06,14218,0614218,Clovis city, California,1,2006,83083,46.89,73.63,9.07,41574,41509,61375,2144,6586,1279,281,-998,-998
06,15044,0615044,Compton city, California,1,2006,98435,45.49,62.82,7.52,48776,49659,13447,36852,162,73,2238,-998,-998
06,16000,0616000,Concord city, California,1,2006,121753,45.72,79.42,11.53,63356,58397,78024,1906,13713,358,342,86135,35618
06,16350,0616350,Corona city, California,1,2006,161998,49.55,70.02,4.92,82520,79478,104756,8139,13004,899,322,93371,68627
06,16532,0616532,Costa Mesa city, California,1,2006,105169,50.34,77.93,8.81,54198,50971,76869,1616,11517,516,633,74657,30512
06,17918,0617918,Daly City city, California,1,2006,100237,42.42,81.07,13.48,47803,52434,27465,2937,57097,560,1472,77680,22557
06,19766,0619766,Downey city, California,1,2006,114742,43.55,68.55,8.89,56295,58447,66991,4628,11046,949,0,41816,72926
06,20802,0620802,East Los Angeles CDP, California,0,2006,127442,46.78,68.10,9.68,63064,64378,73860,393,1112,379,0,2949,124493
06,21712,0621712,El Cajon city, California,1,2006,89277,42.81,72.97,11.75,45304,43973,67685,4982,4920,964,618,63382,25895
06,22020,0622020,Elk Grove city, California,1,2006,146793,44.02,68.41,7.06,72751,74042,62658,18502,40791,322,1426,122026,24767
06,22230,0622230,El Monte city, California,1,2006,113605,46.04,70.10,8.53,59816,53789,31348,1367,28389,956,347,36041,77564
06,22804,0622804,Escondido city, California,1,2006,140252,44.96,72.10,11.09,70935,69317,113331,2879,8296,1278,305,78069,62183
06,23182,0623182,Fairfield city, California,1,2006,108649,45.91,71.59,9.44,53890,54759,51736,14425,16879,291,1579,-998,-998
06,24638,0624638,Folsom city, California,1,2006,69687,47.55,73.16,8.50,37547,32140,54272,4229,6607,289,44,-998,-998
06,24680,0624680,Fontana city, California,1,2006,175548,53.39,67.66,4.65,87847,87701,105535,18647,10852,1072,304,62336,113212
06,26000,0626000,Fremont city, California,1,2006,207356,42.31,72.98,9.15,104213,103143,79520,8632,95139,1869,1463,177728,29628
06,27000,0627000,Fresno city, California,1,2006,477468,46.40,69.69,9.26,237299,240169,251496,38183,56940,5441,541,270160,207308
06,28000,0628000,Fullerton city, California,1,2006,134851,44.25,72.64,9.73,68022,66829,71328,1742,29645,243,310,93243,41608
06,29000,0629000,Garden Grove city, California,1,2006,165450,43.39,71.64,10.94,85349,80101,66045,354,48000,396,327,-998,-998
06,30000,0630000,Glendale city, California,1,2006,192340,40.18,79.68,14.70,90225,102115,139653,2569,25837,984,491,159309,33031
06,32548,0632548,Hawthorne city, California,1,2006,90057,44.31,68.53,7.81,43127,46930,43292,25786,4774,0,643,39504,50553
06,33000,0633000,Hayward city, California,1,2006,129986,43.93,76.97,11.80,63260,66726,41608,18381,33528,368,2843,84763,45223
06,33182,0633182,Hemet city, California,1,2006,66676,36.10,75.06,27.01,30142,36534,44475,1742,2336,459,131,-998,-998
06,33434,0633434,Hesperia city, California,1,2006,90534,44.39,67.54,8.50,45829,44705,61350,4081,1252,489,385,48139,42395
06,36000,0636000,Huntington Beach city, California,1,2006,187407,40.31,78.32,12.58,92046,95361,145855,995,18330,468,421,153266,34141
06,36448,0636448,Indio city, California,1,2006,62300,47.05,72.35,12.38,31490,30810,30773,1038,630,202,261,-998,-998
06,36546,0636546,Inglewood city, California,1,2006,129900,43.96,68.62,8.36,63754,66146,20627,52228,2974,214,0,60810,69090
06,36770,0636770,Irvine city, California,1,2006,182855,50.08,75.62,6.80,88598,94257,103863,3556,64150,228,44,166230,16625
06,39496,0639496,Lake Forest city, California,1,2006,74796,45.58,75.41,6.72,36616,38180,50851,1842,10699,62,70,58694,16102
06,39892,0639892,Lakewood city, California,1,2006,89293,42.20,72.45,11.43,44813,44480,45089,7373,17386,143,1170,68005,21288
06,40130,0640130,Lancaster city, California,1,2006,139079,39.15,66.19,10.11,69529,69550,80011,22967,4838,716,431,94536,44543
06,41992,0641992,Livermore city, California,1,2006,74900,38.53,72.05,10.97,37685,37215,56931,1589,5795,308,284,62717,12183
06,43000,0643000,Long Beach city, California,1,2006,466718,47.14,71.79,8.36,231582,235136,192800,64955,62090,1228,3626,280742,185976
06,44000,0644000,Los Angeles city, California,1,2006,3773846,47.00,74.55,9.97,1871813,1902033,1776822,364020,391705,21000,7299,1927311,1846535
06,44574,0644574,Lynwood city, California,1,2006,80147,47.88,63.27,2.21,38013,42134,24333,10610,164,763,881,14628,65519
06,46898,0646898,Merced city, California,1,2006,73667,48.71,70.94,9.19,37414,36253,50697,4409,7314,441,75,-998,-998
06,48256,0648256,Mission Viejo city, California,1,2006,97340,37.75,74.26,11.60,49241,48099,75281,2591,7968,313,0,83644,13696
06,48354,0648354,Modesto city, California,1,2006,204242,41.96,71.64,11.68,102609,101633,162801,7674,11776,1939,1098,138546,65696
06,49270,0649270,Moreno Valley city, California,1,2006,179585,49.00,67.40,5.98,86693,92892,69836,30931,14448,537,705,97640,81945
06,49670,0649670,Mountain View city, California,1,2006,71518,49.68,80.81,9.29,37118,34400,42719,1173,16631,268,625,-998,-998
06,50076,0650076,Murrieta city, California,1,2006,90461,47.27,71.78,9.18,43319,47142,55678,4762,7401,439,419,63004,27457
06,50258,0650258,Napa city, California,1,2006,77011,43.92,75.95,14.17,40505,36506,66174,766,1693,980,99,-998,-998
06,51182,0651182,Newport Beach city, California,1,2006,86820,38.10,80.09,19.65,42453,44367,78012,240,5458,351,0,80634,6186
06,52526,0652526,Norwalk city, California,1,2006,106692,43.40,72.52,10.01,51126,55566,59479,6331,13165,727,1195,35392,71300
06,53000,0653000,Oakland city, California,1,2006,377256,43.11,75.60,11.31,184412,192844,128672,114342,58903,3351,2711,279518,97738
06,53322,0653322,Oceanside city, California,1,2006,164301,43.33,72.80,14.08,81963,82338,99308,8940,10286,1397,554,107980,56321
06,53896,0653896,Ontario city, California,1,2006,155168,47.03,72.19,6.77,77092,78076,63266,14259,8704,831,216,64363,90805
06,53980,0653980,Orange city, California,1,2006,133755,45.24,74.42,10.34,69320,64435,95390,1732,11858,454,117,85586,48169
06,54652,0654652,Oxnard city, California,1,2006,170858,46.60,71.50,10.58,85695,85163,91854,8158,15741,1210,501,54217,116641
06,55156,0655156,Palmdale city, California,1,2006,143439,42.67,63.17,5.39,71175,72264,56540,23942,5644,786,1478,75916,67523
06,56000,0656000,Pasadena city, California,1,2006,144264,46.50,78.78,12.74,70995,73269,77162,17362,19657,509,0,93887,50377
06,57792,0657792,Pleasanton city, California,1,2006,73499,40.17,69.51,8.52,36395,37104,47467,1088,14953,238,150,-998,-998
06,58072,0658072,Pomona city, California,1,2006,153032,47.59,68.00,6.89,75136,77896,53948,9132,9343,1108,0,45329,107703
06,59451,0659451,Rancho Cucamonga city, California,1,2006,158006,48.75,70.99,6.15,81023,76983,99774,13492,11928,1022,747,107546,50460
06,59920,0659920,Redding city, California,1,2006,89012,42.77,77.66,15.64,42758,46254,78065,1113,3123,3357,0,-998,-998
06,59962,0659962,Redlands city, California,1,2006,73573,45.50,73.67,9.92,33572,40001,55911,2987,4357,505,48,-998,-998
06,60018,0660018,Redondo Beach city, California,1,2006,63738,46.37,82.03,11.39,29898,33840,51328,2015,5541,381,103,56520,7218
06,60102,0660102,Redwood City city, California,1,2006,78122,44.48,74.80,11.52,38993,39129,60027,3098,5779,1318,579,48116,30006
06,60466,0660466,Rialto city, California,1,2006,98769,49.42,69.10,7.02,50253,48516,58333,19394,3297,1163,593,38604,60165
06,60620,0660620,Richmond city, California,1,2006,103022,43.41,72.37,7.57,49199,53823,30960,29375,13359,0,281,66593,36429
06,62000,0662000,Riverside city, California,1,2006,311575,51.99,73.20,8.46,158463,153112,169962,20916,19518,2794,533,163505,148070
06,62938,0662938,Roseville city, California,1,2006,113590,47.34,77.28,13.27,55019,58571,89841,1203,10931,1438,231,-998,-998
06,64000,0664000,Sacramento city, California,1,2006,438246,46.68,75.18,10.85,214254,223992,221262,61036,75555,5502,6180,333605,104641
06,64224,0664224,Salinas city, California,1,2006,141112,46.18,66.99,7.56,73488,67624,90699,2706,8287,940,89,40464,100648
06,65000,0665000,San Bernardino city, California,1,2006,210061,47.99,67.91,8.20,107447,102614,134937,33229,8246,1539,1222,89307,120754
18,25000,1825000,Fort Wayne city, Indiana,1,2006,252121,42.04,73.42,12.13,123209,128912,192570,38930,6977,289,67,234909,17212
18,27000,1827000,Gary city, Indiana,1,2006,85444,38.08,71.52,13.77,37661,47783,8734,72033,100,166,122,-998,-998
18,31000,1831000,Hammond city, Indiana,1,2006,80344,42.06,72.23,12.85,38832,41512,44516,17537,446,413,0,58396,21948
18,36003,1836003,Indianapolis city (balance), Indiana,1,2006,789306,42.69,72.98,10.72,384675,404631,523477,210522,12137,1696,114,738024,51282
18,71000,1871000,South Bend city, Indiana,1,2006,100435,41.29,74.01,13.03,49127,51308,64523,23590,2142,498,0,-998,-998
19,12000,1912000,Cedar Rapids city, Iowa,1,2006,123944,44.51,76.24,13.43,61595,62349,111339,6329,3476,192,0,-998,-998
19,19000,1919000,Davenport city, Iowa,1,2006,97558,41.71,75.90,10.96,47346,50212,81006,9442,2378,0,0,-998,-998
19,21000,1921000,Des Moines city, Iowa,1,2006,196857,43.02,74.78,11.83,95523,101334,159401,14672,6783,483,0,177516,19341
19,73335,1973335,Sioux City city, Iowa,1,2006,81456,40.25,73.04,12.97,40126,41330,69506,930,1730,1034,0,-998,-998
19,82425,1982425,Waterloo city, Iowa,1,2006,66416,40.89,76.24,14.42,30519,35897,53446,9168,542,383,50,-998,-998
20,36000,2036000,Kansas City city, Kansas,1,2006,142266,42.39,71.12,10.66,69509,72757,77878,40082,2283,956,0,107948,34318
20,38900,2038900,Lawrence city, Kansas,1,2006,88587,59.50,82.23,7.55,45143,43444,73632,4187,4463,1959,364,84468,4119
20,52575,2052575,Olathe city, Kansas,1,2006,115157,47.77,70.91,6.28,56956,58201,96476,7035,3358,92,0,102818,12339
20,53775,2053775,Overland Park city, Kansas,1,2006,163578,41.83,75.20,12.13,79511,84067,143167,5319,10079,658,0,158030,5548
20,71000,2071000,Topeka city, Kansas,1,2006,116296,40.38,77.09,14.92,56818,59478,87290,14601,1667,944,0,-998,-998
20,79000,2079000,Wichita city, Kansas,1,2006,356995,42.58,73.72,11.18,175472,181523,263174,39388,15380,2738,103,314358,42637
21,46027,2146027,Lexington-Fayette, Kentucky,1,2006,270789,46.92,77.95,10.49,133226,137563,214535,37362,8849,298,91,256413,14376
21,48006,2148006,Louisville/Jefferson County (balance), Kentucky,1,2006,559526,40.40,75.22,12.16,269730,289796,410086,124627,9708,1361,276,544010,15516
22,05000,2205000,Baton Rouge city, Louisiana,1,2006,224959,47.39,76.07,11.29,104940,120019,90401,122506,8033,508,0,221474,3485
22,39475,2239475,Kenner city, Louisiana,1,2006,62764,42.86,78.97,12.37,29930,32834,40411,15210,2406,485,0,53005,9759
22,40735,2240735,Lafayette city, Louisiana,1,2006,115860,43.87,77.35,13.01,58139,57721,75825,36511,1466,727,0,-998,-998
22,41155,2241155,Lake Charles city, Louisiana,1,2006,71741,38.58,75.96,14.67,33232,38509,34872,34775,388,405,0,-998,-998
22,50115,2250115,Metairie CDP, Louisiana,0,2006,125027,33.95,79.70,18.64,56692,68335,109335,7932,4122,374,0,113920,11107
22,55000,2255000,New Orleans city, Louisiana,1,2006,223388,37.23,77.68,14.31,102463,120925,82107,131441,6289,354,101,214249,9139
22,70000,2270000,Shreveport city, Louisiana,1,2006,203914,42.01,73.22,13.30,95211,108703,87953,108599,2041,929,0,-998,-998
24,04000,2404000,Baltimore city, Maryland,1,2006,631366,42.78,75.21,12.06,293895,337471,195030,406491,12000,1279,306,616366,15000
24,19125,2419125,Columbia CDP, Maryland,0,2006,87736,44.77,77.30,9.77,43410,44326,55880,20478,6615,0,52,81999,5737
24,72450,2472450,Silver Spring CDP, Maryland,0,2006,73492,45.87,77.20,9.57,37689,35803,34531,18300,6917,167,461,55922,17570
25,07000,2507000,Boston city, Massachusetts,1,2006,575187,52.56,80.80,10.69,280341,294846,325474,140819,45685,2013,382,489502,85685
25,09000,2509000,Brockton city, Massachusetts,1,2006,94634,43.56,74.11,10.33,46191,48443,47123,30925,2705,236,0,-998,-998
25,11000,2511000,Cambridge city, Massachusetts,1,2006,89804,56.73,87.33,11.36,44734,45070,58435,12059,14152,424,0,84009,5795
25,23000,2523000,Fall River city, Massachusetts,1,2006,91867,44.41,77.86,15.34,42004,49863,80942,2799,1921,189,0,-998,-998
25,24960,2524960,Framingham CDP, Massachusetts,0,2006,66173,41.78,79.00,12.36,32774,33399,50847,2278,3131,441,0,58363,7810
25,34550,2534550,Lawrence city, Massachusetts,1,2006,69942,48.37,71.17,8.46,33936,36006,20694,2290,1367,138,0,19336,50606
25,37000,2537000,Lowell city, Massachusetts,1,2006,90897,46.70,76.64,10.61,47327,43570,61305,6248,11016,0,0,76657,14240
25,37490,2537490,Lynn city, Massachusetts,1,2006,85343,43.97,77.23,12.83,42790,42553,59444,10705,5284,42,0,65997,19346
25,45000,2545000,New Bedford city, Massachusetts,1,2006,98578,42.34,73.47,13.67,46127,52451,71995,7643,1186,470,0,85566,13012
35,39380,3539380,Las Cruces city, New Mexico,1,2006,89162,44.59,73.14,13.07,42976,46186,73918,1659,1662,1573,0,-998,-998
35,63460,3563460,Rio Rancho city, New Mexico,1,2006,72646,44.33,73.78,11.05,34902,37744,59456,2297,998,1308,100,48901,23745
