fips_state,fips_place,fips_state_place,city_name,st_name,NYU_500_Largest,Year,census_population,15 to 44 years,18 years and over,65 years and over,pop_male,pop_female,pop_white,pop_black,pop_asian,pop_AIAN,pop_NHOPI,pop_nonhispanic,pop_hispanic
06,86832,0686832,Yorba Linda city, California,0,2013,67042,32.2,75.8,16.7,34123,32919,48931,358,13224,288,251,55580,11462
06,86972,0686972,Yuba City city, California,0,2013,65410,40.9,73.1,12.3,31590,33820,44500,2188,11995,460,124,47681,17729
08,03455,0803455,Arvada city, Colorado,1,2013,112028,39.8,76.4,13.3,54410,57618,103428,712,1652,1095,31,95633,16395
08,04000,0804000,Aurora city, Colorado,1,2013,345814,43.9,73.4,9.6,165357,180457,214760,55731,17868,1619,1197,245311,100503
08,07850,0807850,Boulder city, Colorado,1,2013,103163,59.0,85.8,10.0,53194,49969,92788,959,5003,406,42,96432,6731
08,12815,0812815,Centennial city, Colorado,1,2013,106101,38.6,75.9,13.7,54168,51933,92861,1489,5382,356,0,98991,7110
08,16000,0816000,Colorado Springs city, Colorado,1,2013,439858,42.8,75.6,11.6,216483,223375,346461,25014,13750,2786,756,364465,75393
08,20000,0820000,Denver city, Colorado,1,2013,649495,49.0,79.0,10.7,324648,324847,504146,64113,21095,5214,897,448690,200805
08,27425,0827425,Fort Collins city, Colorado,1,2013,152056,52.4,81.4,10.7,76812,75244,135911,1743,4202,927,183,136395,15661
08,32155,0832155,Greeley city, Colorado,1,2013,96549,46.9,74.8,11.0,48302,48247,66659,2822,1114,786,93,62731,33818
08,36410,0836410,Highlands Ranch CDP, Colorado,0,2013,106264,40.0,67.7,8.2,54098,52166,92910,954,8032,78,0,95332,10932
08,43000,0843000,Lakewood city, Colorado,1,2013,147220,40.7,81.0,15.9,74997,72223,130283,1790,3852,1487,234,114020,33200
08,45970,0845970,Longmont city, Colorado,1,2013,90075,39.2,74.5,11.2,44497,45578,70968,1215,3013,2148,437,64373,25702
08,46465,0846465,Loveland city, Colorado,1,2013,71331,39.6,76.5,14.9,33769,37562,66156,348,359,115,22,63029,8302
08,62000,0862000,Pueblo city, Colorado,1,2013,108247,40.1,76.7,15.6,53949,54298,73002,3994,763,4232,122,51520,56727
08,77290,0877290,Thornton city, Colorado,1,2013,127352,44.5,71.1,8.5,64567,62785,102986,2823,7794,1282,0,85076,42276
08,83835,0883835,Westminster city, Colorado,1,2013,110940,42.6,75.5,11.5,55602,55338,97182,1355,6181,1025,37,89895,21045
09,08000,0908000,Bridgeport city, Connecticut,1,2013,147216,45.6,74.6,9.9,72307,74909,56541,53488,4026,1153,236,89585,57631
09,52000,0952000,New Haven city, Connecticut,1,2013,130654,50.2,78.4,11.7,60296,70358,53286,44982,6347,438,0,95505,35149
09,18430,0918430,Danbury city, Connecticut,1,2013,83690,42.6,79.2,13.5,38152,45538,54693,4147,4714,110,0,56680,27010
09,37000,0937000,Hartford city, Connecticut,1,2013,125035,45.7,74.1,11.1,60732,64303,36583,52781,2751,71,0,70721,54314
09,50370,0950370,New Britain city, Connecticut,1,2013,72941,42.7,75.7,13.4,33930,39011,48401,8223,3014,100,0,41891,31050
09,55990,0955990,Norwalk city, Connecticut,1,2013,87775,42.4,78.3,11.9,42590,45185,64930,14124,3939,89,0,65101,22674
09,73000,0973000,Stamford city, Connecticut,1,2013,126455,43.7,81.2,14.0,62277,64178,77047,17831,9640,83,0,93885,32570
09,80000,0980000,Waterbury city, Connecticut,1,2013,109687,42.8,74.4,12.6,53731,55956,74229,22577,3021,18,101,68278,41409
10,77580,1077580,Wilmington city, Delaware,1,2013,71520,45.9,76.0,12.1,33349,38171,25492,39241,1501,133,0,61932,9588
11,50000,1150000,Washington city, District of Columbia,1,2013,646449,51.3,82.7,11.4,306147,340302,264080,315504,22963,1272,104,580889,65560
12,00410,1200410,Alafaya CDP, Florida,0,2013,76821,49.1,75.5,8.7,36673,40148,58481,6657,4930,0,0,54749,22072
12,07300,1207300,Boca Raton city, Florida,1,2013,89409,33.8,82.1,23.9,44966,44443,78705,3710,1218,145,0,79312,10097
12,07875,1207875,Boynton Beach city, Florida,1,2013,71103,36.8,84.4,20.5,33142,37961,-998,-998,-998,-998,-998,62596,8507
12,08150,1208150,Brandon CDP, Florida,0,2013,115318,43.7,74.4,9.3,54007,61311,84599,19321,3867,546,0,81643,33675
12,10275,1210275,Cape Coral city, Florida,1,2013,165849,32.6,78.0,20.6,78751,87098,151324,3677,2210,725,37,131896,33953
12,12875,1212875,Clearwater city, Florida,1,2013,109705,36.1,81.2,20.8,52267,57438,89479,11053,2873,864,246,95963,13742
12,14400,1214400,Coral Springs city, Florida,1,2013,126595,41.8,73.6,10.1,60631,65964,85499,28214,5114,528,120,94594,32001
12,16475,1216475,Davie town, Florida,1,2013,96818,43.1,80.1,14.1,48398,48420,73780,9329,4971,543,63,62078,34740
12,16725,1216725,Deerfield Beach city, Florida,1,2013,78045,35.2,81.0,23.8,39268,38777,51941,19949,2185,411,0,63175,14870
12,17200,1217200,Deltona city, Florida,1,2013,86300,35.4,75.3,15.9,40601,45699,67226,9773,471,561,0,57715,28585
12,24000,1224000,Fort Lauderdale city, Florida,1,2013,172374,39.1,83.7,16.4,91550,80824,112789,50947,2489,368,0,142707,29667
12,24125,1224125,Fort Myers city, Florida,0,2013,68184,41.2,79.2,16.4,36097,32087,40875,21812,1065,133,0,52984,15200
12,25175,1225175,Gainesville city, Florida,1,2013,127493,63.7,88.3,8.5,63026,64467,83163,30483,6892,222,1379,114253,13240
12,30000,1230000,Hialeah city, Florida,1,2013,233394,38.1,82.0,20.7,110935,122459,222377,4505,119,139,0,7554,225840
12,32000,1232000,Hollywood city, Florida,1,2013,146522,37.7,79.6,15.9,73161,73361,106834,24400,3077,32,179,101766,44756
12,35000,1235000,Jacksonville city, Florida,1,2013,842588,42.1,76.8,12.2,408223,434365,508387,258404,37511,2675,892,773861,68727
12,36100,1236100,Kendall CDP, Florida,0,2013,71373,37.2,78.5,17.0,33513,37860,60916,4090,3330,0,0,29263,42110
12,36950,1236950,Kissimmee city, Florida,0,2013,65186,42.5,75.9,13.0,32528,32658,52144,5459,1979,0,0,22981,42205
12,38250,1238250,Lakeland city, Florida,1,2013,100697,37.5,79.1,19.9,47549,53148,77699,18234,1417,0,0,87957,12740
12,39425,1239425,Largo city, Florida,1,2013,78415,33.6,85.1,24.3,39314,39101,66870,5674,1267,46,0,67612,10803
12,39550,1239550,Lauderhill city, Florida,1,2013,69793,41.9,71.3,12.4,30362,39431,-998,-998,-998,-998,-998,62966,6827
12,39925,1239925,Lehigh Acres CDP, Florida,0,2013,118806,43.0,70.6,10.2,58118,60688,72020,26787,1634,59,131,72665,46141
12,43975,1243975,Melbourne city, Florida,1,2013,77490,34.8,85.6,24.6,37685,39805,65193,6910,2444,330,0,71741,5749
12,45000,1245000,Miami city, Florida,1,2013,417670,42.8,81.2,15.7,212832,204838,315219,84724,3142,449,0,120744,296926
12,45025,1245025,Miami Beach city, Florida,1,2013,91019,44.4,85.0,16.4,49059,41960,76310,3063,1153,184,0,43971,47048
12,45060,1245060,Miami Gardens city, Florida,1,2013,111381,43.4,76.8,11.3,53806,57575,33034,75280,1340,43,0,74698,36683
12,45975,1245975,Miramar city, Florida,1,2013,130281,45.0,73.7,7.5,62242,68039,45373,69133,4545,138,46,81761,48520
12,53000,1253000,Orlando city, Florida,1,2013,255479,47.9,77.9,10.4,125911,129568,152592,68191,9644,1177,12,185774,69705
12,54000,1254000,Palm Bay city, Florida,1,2013,104894,34.7,77.8,15.0,48476,56418,74403,24405,919,723,0,91047,13847
12,54200,1254200,Palm Coast city, Florida,1,2013,79378,32.7,79.9,27.1,37148,42230,64275,8306,2671,179,0,70867,8511
12,55775,1255775,Pembroke Pines city, Florida,1,2013,162333,39.4,78.6,15.4,74735,87598,104082,30420,12419,540,0,97888,64445
12,56825,1256825,Pine Hills CDP, Florida,0,2013,67295,44.1,72.3,11.0,33335,33960,11875,47838,1365,0,0,56173,11122
12,57425,1257425,Plantation city, Florida,1,2013,90280,39.3,79.3,12.1,45470,44810,67866,15290,4128,0,58,67612,22668
12,58050,1258050,Pompano Beach city, Florida,1,2013,104406,39.8,82.2,20.4,54364,50042,72156,28843,1064,0,0,83968,20438
12,58715,1258715,Port St. Lucie city, Florida,1,2013,170999,37.0,75.0,16.5,83806,87193,126801,30176,4120,0,0,137082,33917
12,60950,1260950,Riverview CDP, Florida,0,2013,75934,43.6,71.7,8.6,37416,38518,49494,15468,3546,174,0,63488,12446
12,63000,1263000,St. Petersburg city, Florida,1,2013,249702,37.1,81.6,17.0,116653,133049,172547,58681,8151,514,201,231675,18027
12,68350,1268350,Spring Hill CDP, Florida,0,2013,101349,33.3,77.0,22.3,48197,53152,87704,7143,1640,321,0,86253,15096
12,69700,1269700,Sunrise city, Florida,1,2013,90133,38.5,78.7,15.9,39614,50519,49936,32071,2944,0,0,68035,22098
12,70600,1270600,Tallahassee city, Florida,1,2013,186408,58.0,82.6,9.4,88071,98337,104567,68652,7341,427,0,174304,12104
12,71000,1271000,Tampa city, Florida,1,2013,352981,44.4,78.9,12.1,170578,182403,229892,85472,14629,664,50,269304,83677
12,72145,1272145,Town 'n' Country CDP, Florida,0,2013,77829,42.9,80.7,14.1,35883,41946,66717,5187,2474,230,0,42015,35814
12,76582,1276582,Weston city, Florida,0,2013,68386,34.0,68.5,9.3,34533,33853,59099,3344,2913,106,0,37906,30480
12,76600,1276600,West Palm Beach city, Florida,1,2013,102433,39.8,81.2,17.5,49347,53086,61692,34976,1788,0,0,78098,24335
13,01052,1301052,Albany city, Georgia,1,2013,76151,43.3,73.0,11.9,34866,41285,19950,53445,662,68,39,74271,1880
13,03440,1303440,Athens-Clarke County unified government (balance), Georgia,1,2013,120212,58.7,82.6,8.8,57379,62833,78215,31906,5118,78,0,107257,12955
13,04000,1304000,Atlanta city, Georgia,1,2013,447848,51.5,81.0,10.7,224933,222915,181595,233662,18809,701,77,423844,24004
13,04204,1304204,Augusta-Richmond County consolidated government (balance), Georgia,1,2013,196711,42.5,76.0,11.9,94979,101732,75931,108310,3042,309,499,187733,8978
13,19000,1319000,Columbus city, Georgia,1,2013,202824,44.2,75.4,11.7,99399,103425,93310,92316,4360,398,0,187985,14839
13,42425,1342425,Johns Creek city, Georgia,1,2013,82761,37.8,71.2,8.3,39751,43010,50996,8228,19366,434,0,78799,3962
13,49000,1349000,Macon city, Georgia,1,2013,90107,41.3,74.5,11.2,41055,49052,23917,63595,490,31,0,87568,2539
13,67284,1367284,Roswell city, Georgia,1,2013,94029,43.6,75.8,11.4,43973,50056,69863,14938,4440,532,0,81612,12417
13,68516,1368516,Sandy Springs city, Georgia,1,2013,99769,43.5,78.0,11.9,46639,53130,65568,25282,3954,375,0,85484,14285
13,69000,1369000,Savannah city, Georgia,1,2013,142772,46.2,77.0,12.6,67518,75254,58739,78078,2026,394,48,134295,8477
13,80508,1380508,Warner Robins city, Georgia,1,2013,72321,46.3,70.3,9.1,35146,37175,37194,29358,3705,135,0,69483,2838
15,71550,1571550,Urban Honolulu CDP, Hawaii,0,2013,347907,40.7,82.3,18.6,171644,176263,65619,6846,186103,63,26625,323005,24902
16,08830,1608830,Boise City city, Idaho,1,2013,214235,44.1,77.1,11.4,106240,107995,189324,2922,8388,2554,775,197592,16643
16,52120,1652120,Meridian city, Idaho,1,2013,83594,35.7,70.2,10.8,40680,42914,-998,-998,-998,-998,-998,78262,5332
16,56260,1656260,Nampa city, Idaho,1,2013,86514,41.0,67.2,11.7,43738,42776,76180,1140,254,408,29,63696,22818
17,02154,1702154,Arlington Heights village, Illinois,1,2013,76069,38.1,80.1,16.6,36379,39690,61977,949,9801,0,0,71564,4505
17,03012,1703012,Aurora city, Illinois,1,2013,202665,44.9,69.5,7.7,97727,104938,114029,19537,17441,257,145,115544,87121
17,06613,1706613,Bloomington city, Illinois,1,2013,78911,44.9,77.5,11.3,37299,41612,60613,9625,5859,34,0,74866,4045
17,07133,1707133,Bolingbrook village, Illinois,1,2013,74969,45.4,70.8,8.5,36600,38369,36333,14141,8129,142,0,55016,19953
17,12385,1712385,Champaign city, Illinois,1,2013,83421,59.8,81.3,7.6,43807,39614,54129,15373,9551,14,0,77626,5795
17,14000,1714000,Chicago city, Illinois,1,2013,2718789,47.9,78.0,10.7,1325677,1393112,1326635,863542,163321,6205,1127,1936172,782617
17,14351,1714351,Cicero town, Illinois,1,2013,84107,45.3,66.5,5.8,41126,42981,49808,2560,439,1302,0,9273,74834
17,18823,1718823,Decatur city, Illinois,1,2013,72842,38.4,78.3,17.8,34003,38839,52248,13782,979,315,0,71357,1485
17,23074,1723074,Elgin city, Illinois,1,2013,108694,43.8,71.6,10.3,56687,52007,66628,7902,7154,144,0,64566,44128
17,24582,1724582,Evanston city, Illinois,1,2013,75579,45.1,78.9,14.5,35051,40528,49237,13549,8077,376,0,66938,8641
17,38570,1738570,Joliet city, Illinois,1,2013,148411,45.3,72.3,8.6,73688,74723,98775,25095,2644,191,0,103837,44574
17,51622,1751622,Naperville city, Illinois,1,2013,144736,38.1,73.4,11.1,70489,74247,112634,4601,22523,203,0,133654,11082
17,57225,1757225,Palatine village, Illinois,1,2013,69304,43.8,75.9,10.8,33805,35499,44623,2168,8639,87,0,53159,16145
17,59000,1759000,Peoria city, Illinois,1,2013,116575,42.7,74.8,12.8,55002,61573,72456,30348,6129,216,0,110009,6566
17,65000,1765000,Rockford city, Illinois,1,2013,152618,40.0,73.4,14.4,73981,78637,102919,31033,4080,297,0,126094,26524
17,68003,1768003,Schaumburg village, Illinois,1,2013,75850,42.7,81.5,14.1,36712,39138,49393,2028,19461,0,0,70106,5744
17,70122,1770122,Skokie village, Illinois,0,2013,65183,35.3,75.5,19.1,30744,34439,43064,2197,15565,412,0,56409,8774
17,72000,1772000,Springfield city, Illinois,1,2013,116858,39.3,76.9,14.5,56263,60595,87968,21375,3232,0,87,113553,3305
17,79293,1779293,Waukegan city, Illinois,1,2013,90252,46.2,71.2,6.5,45714,44538,57914,15091,4382,503,0,41522,48730
18,05860,1805860,Bloomington city, Indiana,1,2013,80693,68.1,89.5,9.3,38912,41781,66466,3408,7880,79,81,76950,3743
18,10342,1810342,Carmel city, Indiana,1,2013,84542,35.2,70.9,12.8,41570,42972,70514,3074,6845,188,0,82557,1985
18,22000,1822000,Evansville city, Indiana,1,2013,117439,39.1,78.7,16.4,56672,60767,96340,16163,639,660,183,114122,3317
18,23278,1823278,Fishers town, Indiana,1,2013,85588,42.6,65.9,5.6,41428,44160,71156,4991,7560,0,0,81437,4151
18,25000,1825000,Fort Wayne city, Indiana,1,2013,251340,40.9,74.4,12.8,120983,130357,183670,40317,7519,374,75,230276,21064
18,27000,1827000,Gary city, Indiana,1,2013,75375,35.0,73.2,17.0,33122,42253,11315,60039,318,209,821,70794,4581
18,31000,1831000,Hammond city, Indiana,1,2013,78958,43.0,73.2,10.0,38307,40651,37209,19772,1070,523,0,49640,29318
18,36003,1836003,Indianapolis city (balance), Indiana,1,2013,838425,43.4,75.3,10.7,407301,431124,509372,235416,20418,1741,0,754998,83427
18,40788,1840788,Lafayette city, Indiana,1,2013,69720,48.3,76.6,11.3,34036,35684,61946,4398,1505,149,0,62558,7162
18,51876,1851876,Muncie city, Indiana,1,2013,70107,51.4,85.2,15.0,32038,38069,58449,7541,987,33,0,68402,1705
18,71000,1871000,South Bend city, Indiana,1,2013,101975,42.0,73.8,12.4,49918,52057,65662,26755,1329,465,105,89133,12842
19,12000,1912000,Cedar Rapids city, Iowa,1,2013,128422,42.4,77.5,13.6,60570,67852,110589,9972,1932,41,0,122847,5575
19,19000,1919000,Davenport city, Iowa,1,2013,102165,39.7,76.4,13.6,51565,50600,82705,12715,2019,123,48,93485,8680
19,21000,1921000,Des Moines city, Iowa,1,2013,207293,44.5,75.0,10.8,104548,102745,161270,22822,9136,638,48,179746,27547
19,38595,1938595,Iowa City city, Iowa,1,2013,71598,63.4,85.6,8.7,35333,36265,58245,4368,6598,81,243,68345,3253
19,73335,1973335,Sioux City city, Iowa,1,2013,81325,43.0,74.2,13.1,39975,41350,68654,3091,2077,815,0,66483,14842
19,82425,1982425,Waterloo city, Iowa,1,2013,68366,41.1,77.8,16.0,33471,34895,54166,12001,576,121,0,65193,3173
20,36000,2036000,Kansas City city, Kansas,1,2013,148112,41.4,71.7,10.8,73434,74678,89101,38935,5152,915,65,105919,42193
20,38900,2038900,Lawrence city, Kansas,1,2013,92730,57.6,83.1,9.0,45201,47529,75666,4363,4606,2225,0,86853,5877
20,52575,2052575,Olathe city, Kansas,1,2013,131903,43.2,70.6,8.8,66138,65765,110985,6703,6474,205,46,116078,15825
20,53775,2053775,Overland Park city, Kansas,1,2013,181273,39.1,75.6,13.5,87412,93861,152985,10383,12011,757,108,170340,10933
20,71000,2071000,Topeka city, Kansas,1,2013,127702,38.7,77.5,16.1,60814,66888,102351,12417,1637,1034,47,110789,16913
20,79000,2079000,Wichita city, Kansas,1,2013,386558,40.4,73.5,12.6,192002,194556,298594,45158,19233,3347,0,322874,63684
21,46027,2146027,Lexington-Fayette urban county, Kentucky,1,2013,308428,46.4,78.9,11.4,150932,157496,232749,46201,11551,933,115,287226,21202
21,48006,2148006,Louisville/Jefferson County metro government (balance), Kentucky,1,2013,609908,40.2,77.1,13.5,294423,315485,435907,139241,13357,500,350,580168,29740
22,05000,2205000,Baton Rouge city, Louisiana,1,2013,229405,47.3,79.3,13.1,107862,121543,86004,127266,9512,502,0,223175,6230
22,08920,2208920,Bossier City city, Louisiana,0,2013,66334,47.0,73.7,11.1,31154,35180,42904,17507,1498,1055,0,59808,6526
22,39475,2239475,Kenner city, Louisiana,1,2013,66975,38.6,78.6,15.9,31528,35447,45890,14611,3102,131,0,55222,11753
22,40735,2240735,Lafayette city, Louisiana,1,2013,124282,44.8,78.7,11.2,60245,64037,76983,40629,2664,552,0,118646,5636
22,41155,2241155,Lake Charles city, Louisiana,1,2013,74032,42.6,76.0,12.7,37216,36816,31329,38587,1098,0,0,71938,2094
22,50115,2250115,Metairie CDP, Louisiana,0,2013,143630,39.4,79.6,17.2,72258,71372,121554,11729,4838,640,25,119928,23702
22,55000,2255000,New Orleans city, Louisiana,1,2013,378715,44.6,79.4,11.8,181823,196892,130880,224787,11508,681,69,357866,20849
22,70000,2270000,Shreveport city, Louisiana,1,2013,200191,41.0,74.8,13.5,94091,106100,79332,112011,2771,1122,235,194949,5242
23,60545,2360545,Portland city, Maine,1,2013,66316,46.3,82.0,12.4,33313,33003,55848,4885,2561,71,0,63711,2605
24,04000,2404000,Baltimore city, Maryland,1,2013,622104,44.3,78.9,12.0,292760,329344,187993,391451,14728,2668,356,593664,28440
24,07125,2407125,Bethesda CDP, Maryland,0,2013,66364,35.3,77.6,18.8,30405,35959,53016,1483,7575,109,0,61565,4799
24,19125,2419125,Columbia CDP, Maryland,0,2013,102907,39.2,77.7,12.1,51545,51362,55539,30745,11951,698,0,96033,6874
24,26000,2426000,Ellicott City CDP, Maryland,0,2013,69535,35.7,74.0,14.3,33794,35741,45385,4858,16160,0,0,65323,4212
24,30325,2430325,Frederick city, Maryland,0,2013,66910,42.6,77.1,14.5,31973,34937,47065,9265,5534,333,68,56912,9998
24,31175,2431175,Gaithersburg city, Maryland,0,2013,65689,41.4,73.2,12.4,31437,34252,32715,12158,9202,160,0,48601,17088
24,32025,2432025,Germantown CDP, Maryland,0,2013,94958,46.1,72.2,5.5,48170,46788,39336,21075,22032,0,0,72883,22075
24,32650,2432650,Glen Burnie CDP, Maryland,0,2013,66760,40.1,76.3,15.1,32270,34490,39317,19150,2877,67,390,62773,3987
24,72450,2472450,Silver Spring CDP, Maryland,0,2013,76563,46.0,76.7,8.2,37384,39179,32448,18298,5409,137,0,51767,24796
24,81175,2481175,Waldorf CDP, Maryland,0,2013,69685,45.2,72.8,7.7,32061,37624,23796,39863,2725,445,0,66307,3378
25,07000,2507000,Boston city, Massachusetts,1,2013,644710,54.5,83.4,10.6,308191,336519,341007,155619,57743,3161,0,523214,121496
25,09000,2509000,Brockton city, Massachusetts,1,2013,94101,41.7,74.2,12.5,44164,49937,45220,38046,1908,395,0,86759,7342
25,11000,2511000,Cambridge city, Massachusetts,1,2013,107276,62.6,88.0,10.0,51084,56192,71166,11936,16141,280,78,97412,9864
25,23000,2523000,Fall River city, Massachusetts,1,2013,88686,40.8,78.7,17.7,41161,47525,75638,3954,1770,0,221,81636,7050
25,24960,2524960,Framingham CDP, Massachusetts,0,2013,70448,43.3,78.4,13.0,31632,38816,52142,5823,4248,143,0,58411,12037
25,34550,2534550,Lawrence city, Massachusetts,1,2013,77665,46.6,74.2,9.9,36387,41278,36041,7887,2328,90,0,19738,57927
25,37000,2537000,Lowell city, Massachusetts,1,2013,108868,47.2,76.3,10.7,55965,52903,60912,7124,22296,175,0,86223,22645
25,55745,2555745,Quincy city, Massachusetts,1,2013,93490,43.2,84.1,15.3,44615,48875,63629,4686,22330,0,0,90810,2680
25,37490,2537490,Lynn city, Massachusetts,1,2013,91595,39.1,73.5,11.9,44387,47208,46199,12519,6333,0,335,59378,32217
25,45000,2545000,New Bedford city, Massachusetts,1,2013,95079,42.0,78.0,15.9,45059,50020,68959,3364,1214,361,0,73966,21113
25,45560,2545560,Newton city, Massachusetts,1,2013,87977,38.7,78.2,15.2,42877,45100,68877,3048,11979,71,0,83273,4704
25,62535,2562535,Somerville city, Massachusetts,1,2013,78814,58.4,88.1,12.5,39185,39629,64233,3853,5483,201,42,73356,5458
25,67000,2567000,Springfield city, Massachusetts,1,2013,153694,42.7,73.5,11.4,72298,81396,80788,36120,3518,1266,52,91489,62205
25,82000,2582000,Worcester city, Massachusetts,1,2013,182538,47.3,77.8,11.0,90259,92279,129201,25562,11456,501,213,142094,40444
26,03000,2603000,Ann Arbor city, Michigan,1,2013,117034,58.7,85.5,9.9,57828,59206,85137,11131,14840,231,0,111836,5198
26,21000,2621000,Dearborn city, Michigan,1,2013,95888,39.4,68.6,12.4,46014,49874,86788,3922,2154,0,0,93180,2708
26,22000,2622000,Detroit city, Michigan,1,2013,688740,41.4,75.1,12.6,326379,362361,88347,553258,9072,2436,116,635440,53300
26,27440,2627440,Farmington Hills city, Michigan,1,2013,81293,35.4,80.9,19.5,38753,42540,55308,16453,7272,62,0,78126,3167
26,29000,2629000,Flint city, Michigan,1,2013,99758,38.6,74.5,12.3,48371,51387,39170,54234,352,341,23,96530,3228
26,34000,2634000,Grand Rapids city, Michigan,1,2013,192285,46.2,75.8,10.9,92190,100095,134449,39821,2740,794,49,163688,28597
26,42160,2642160,Kalamazoo city, Michigan,1,2013,75542,56.5,79.6,9.7,38561,36981,48603,17435,2186,388,0,68146,7396
26,46000,2646000,Lansing city, Michigan,1,2013,114113,44.1,75.5,10.6,54675,59438,71643,22961,4503,516,70,99981,14132
26,49000,2649000,Livonia city, Michigan,1,2013,95212,33.5,78.9,17.7,46585,48627,86390,3489,3372,305,0,92216,2996
26,69035,2669035,Rochester Hills city, Michigan,1,2013,72957,35.1,78.2,15.5,35939,37018,61440,2302,7178,207,0,69039,3918
26,74900,2674900,Southfield city, Michigan,1,2013,73012,35.6,78.0,18.9,34625,38387,17783,52461,406,30,0,72517,495
26,76460,2676460,Sterling Heights city, Michigan,1,2013,131204,38.2,79.7,17.0,67987,63217,112832,5499,8300,0,301,128100,3104
26,80700,2680700,Troy city, Michigan,1,2013,82822,36.4,76.2,15.4,40763,42059,60413,2613,18030,27,0,80022,2800
26,84000,2684000,Warren city, Michigan,1,2013,134875,38.6,78.6,16.2,65085,69790,99806,20694,9960,657,0,132198,2677
26,86000,2686000,Westland city, Michigan,1,2013,82586,42.9,82.5,14.6,37772,44814,65526,12514,1989,188,0,80890,1696
26,88940,2688940,Wyoming city, Michigan,1,2013,74114,47.8,75.3,8.8,37512,36602,62486,2991,2103,230,0,57606,16508
27,06616,2706616,Bloomington city, Minnesota,1,2013,86321,36.9,79.7,19.4,42567,43754,68804,8739,3568,189,0,80318,6003
27,07966,2707966,Brooklyn Park city, Minnesota,1,2013,78373,42.9,72.9,8.7,39396,38977,40382,21184,12445,357,126,74281,4092
27,17000,2717000,Duluth city, Minnesota,1,2013,86125,46.1,82.0,14.1,41874,44251,77172,2855,1517,2017,16,84144,1981
27,17288,2717288,Eagan city, Minnesota,0,2013,65453,40.6,74.3,11.2,32042,33411,51203,6500,4524,613,0,62929,2524
27,40166,2740166,Maple Grove city, Minnesota,0,2013,65406,37.1,72.3,11.4,31054,34352,56878,1611,5390,0,0,63112,2294
27,43000,2743000,Minneapolis city, Minnesota,1,2013,400079,51.5,80.4,8.8,201059,199020,256874,72382,24860,4097,104,361455,38624
27,51730,2751730,Plymouth city, Minnesota,1,2013,73987,39.7,76.0,14.4,35613,38374,59808,5131,7128,95,0,71609,2378
27,54880,2754880,Rochester city, Minnesota,1,2013,110731,40.3,75.2,13.3,52083,58648,90673,7429,7508,129,0,104494,6237
27,56896,2756896,St. Cloud city, Minnesota,0,2013,67754,54.2,78.3,9.0,35234,32520,57224,5951,1982,759,128,65639,2115
27,58000,2758000,St. Paul city, Minnesota,1,2013,294873,46.7,74.3,8.7,145710,149163,173335,47597,49270,3727,58,266644,28229
27,71428,2771428,Woodbury city, Minnesota,0,2013,65659,39.3,72.7,8.8,32024,33635,53479,2863,5977,145,189,63266,2393
28,29700,2829700,Gulfport city, Mississippi,1,2013,71022,43.4,78.0,13.9,33692,37330,41865,25250,1225,288,0,66836,4186
28,36000,2836000,Jackson city, Mississippi,1,2013,172585,43.7,73.6,11.0,79641,92944,-998,-998,-998,-998,-998,170542,2043
29,15670,2915670,Columbia city, Missouri,1,2013,115287,55.8,83.1,9.6,55102,60185,93564,8062,7159,557,77,111399,3888
29,35000,2935000,Independence city, Missouri,1,2013,117246,36.9,77.4,16.9,54908,62338,96025,12532,1070,539,340,108269,8977
29,38000,2938000,Kansas City city, Missouri,1,2013,467082,42.7,77.0,12.0,231475,235607,278765,131562,12142,2137,1440,418520,48562
29,41348,2941348,Lee's Summit city, Missouri,1,2013,93669,38.0,71.2,13.2,44375,49294,81633,6959,2268,459,352,90629,3040
29,54074,2954074,O'Fallon city, Missouri,1,2013,82802,41.3,72.2,9.1,41728,41074,74227,2269,4081,103,0,81022,1780
29,64082,2964082,St. Charles city, Missouri,0,2013,67566,43.7,77.8,12.9,33256,34310,58581,5353,947,38,0,63444,4122
29,64550,2964550,St. Joseph city, Missouri,1,2013,77845,40.5,76.0,13.0,38893,38952,-998,-998,-998,-998,-998,73006,4839
29,65000,2965000,St. Louis city, Missouri,1,2013,318416,45.9,79.6,11.1,154551,163865,147036,152570,9272,830,90,306515,11901
29,70000,2970000,Springfield city, Missouri,1,2013,164133,48.9,81.6,14.6,78009,86124,143982,7227,3180,1092,177,156570,7563
30,06550,3006550,Billings city, Montana,1,2013,109062,40.4,77.5,16.0,52823,56239,96902,779,954,5940,88,102290,6772
30,50200,3050200,Missoula city, Montana,1,2013,69116,51.2,83.3,13.1,34035,35081,62876,75,1152,1823,0,66661,2455
31,28000,3128000,Lincoln city, Nebraska,1,2013,268743,45.9,77.2,12.0,134460,134283,228457,12271,11326,1930,63,250041,18702
31,37000,3137000,Omaha city, Nebraska,1,2013,434353,42.5,75.1,11.8,214685,219668,343081,54315,10674,1409,215,376188,58165
32,23770,3223770,Enterprise CDP, Nevada,0,2013,121164,44.2,76.8,10.5,63132,58032,66439,8923,31409,430,2408,101581,19583
32,31900,3231900,Henderson city, Nevada,1,2013,270798,37.0,78.4,17.4,130792,140006,212627,15885,23842,974,1369,238271,32527
32,40000,3240000,Las Vegas city, Nevada,1,2013,603525,41.7,75.4,13.2,303074,300451,376135,73355,41993,3003,3056,415470,188055
